deposits,withdrawals,stakes,product,age,target
20,30,60,gaming,<30,1
60,10,90,bet,<30,0
60,NA,130,bet,<30,1
60,20,110,bet,<30,1
90,10,90,bet,<30,0
20,20,0,bet,50+,1
60,0,1090,bet,<30,1
100,10,160,gaming,<30,0
40,20,120,gaming,50+,0
90,30,100,bet,<30,0
60,0,100,gaming,<30,0
80,30,1060,bet,<30,1
90,30,120,gaming,<30,0
30,10,20,bet,<30,0
50,20,0,bet,30-50,0
50,NA,20,gaming,30-50,0
40,10,130,bet,<30,0
30,10,70,bet,<30,1
30,NA,50,gaming,30-50,1
50,0,40,gaming,50+,0
20,20,0,bet,50+,1
50,10,50,bet,30-50,1
60,20,70,bet,<30,0
40,20,10,bet,50+,0
50,10,0,bet,<30,1
70,NA,120,gaming,<30,0
40,30,30,gaming,50+,0
80,10,80,bet,<30,0
40,10,1230,bet,<30,0
80,0,190,bet,50+,1
30,40,0,gaming,<30,1
60,20,80,gaming,50+,0
80,10,110,gaming,30-50,0
20,20,320,gaming,50+,0
70,20,80,bet,<30,0
50,20,90,bet,<30,1
40,10,40,gaming,<30,0
30,20,60,gaming,<30,0
40,NA,100,gaming,50+,0
80,0,70,bet,50+,0
40,30,50,gaming,50+,1
30,20,0,gaming,50+,0
30,20,100,bet,<30,1
50,10,120,gaming,<30,0
90,210,120,gaming,30-50,0
60,20,130,gaming,50+,0
50,20,70,gaming,50+,0
60,30,140,bet,50+,1
30,10,50,bet,50+,0
60,20,120,bet,50+,1
60,10,150,bet,50+,0
60,20,150,gaming,30-50,0
40,10,40,gaming,50+,0
60,10,110,bet,<30,0
40,0,110,bet,30-50,0
30,20,70,bet,<30,0
70,0,140,gaming,30-50,0
60,30,120,bet,<30,0
60,20,170,bet,<30,0
50,20,110,bet,30-50,0
10,30,60,bet,<30,0
80,10,110,gaming,<30,0
20,10,0,bet,<30,1
10,20,20,gaming,30-50,0
20,30,20,bet,<30,0
30,40,130,bet,<30,0
20,10,50,bet,30-50,0
10,NA,80,gaming,<30,0
20,20,10,gaming,<30,1
50,10,90,bet,50+,1
30,20,60,bet,<30,0
50,0,20,gaming,30-50,0
10,30,80,gaming,30-50,0
50,20,970,gaming,30-50,1
50,30,350,gaming,<30,1
70,30,130,gaming,30-50,0
50,30,160,bet,<30,0
40,10,100,bet,50+,1
50,10,70,gaming,<30,0
60,10,110,gaming,50+,0
20,40,120,gaming,30-50,0
40,20,130,bet,<30,0
30,20,60,bet,50+,0
60,10,90,gaming,30-50,0
60,10,490,bet,30-50,1
40,40,60,bet,<30,1
50,30,90,bet,<30,1
60,20,80,bet,30-50,0
50,40,430,gaming,<30,1
60,10,120,bet,<30,0
50,10,130,bet,50+,1
60,0,30,bet,<30,0
50,30,110,bet,50+,0
60,0,140,gaming,30-50,0
70,20,100,gaming,<30,1
50,30,50,gaming,50+,0
30,20,30,bet,<30,1
60,30,130,gaming,<30,1
60,10,80,bet,30-50,1
60,30,140,bet,<30,1
90,200,120,gaming,<30,0
40,10,80,gaming,30-50,0
60,20,130,bet,<30,0
70,20,120,bet,<30,0
80,10,90,gaming,<30,0
90,10,420,gaming,30-50,1
40,10,100,gaming,50+,0
40,20,100,gaming,50+,1
0,20,80,gaming,30-50,0
40,30,40,bet,<30,0
30,10,60,bet,50+,0
60,30,100,bet,<30,0
60,30,80,bet,30-50,0
30,10,200,gaming,50+,0
70,20,0,bet,30-50,0
50,10,20,bet,30-50,0
30,20,120,bet,<30,0
50,10,90,bet,30-50,0
60,250,70,gaming,<30,1
30,0,20,bet,<30,1
20,20,0,gaming,<30,0
40,10,50,gaming,<30,1
30,30,350,gaming,30-50,0
60,20,20,gaming,30-50,0
80,0,0,gaming,30-50,0
80,20,1430,bet,50+,1
20,30,10,bet,30-50,0
60,20,70,gaming,50+,0
50,490,130,gaming,<30,0
50,0,170,bet,<30,0
60,40,0,gaming,30-50,0
20,20,40,gaming,<30,1
50,10,80,gaming,50+,1
50,20,70,bet,50+,1
70,20,80,bet,30-50,1
30,20,80,gaming,50+,0
30,10,310,gaming,<30,0
40,10,80,gaming,30-50,0
70,NA,130,bet,<30,0
50,0,40,gaming,50+,0
50,30,60,gaming,<30,1
70,10,30,bet,30-50,0
70,20,140,gaming,50+,1
40,20,110,gaming,<30,1
70,40,110,bet,30-50,1
40,20,120,gaming,<30,0
70,20,90,bet,30-50,0
90,30,160,gaming,50+,0
60,10,70,gaming,30-50,0
50,20,110,gaming,<30,0
60,20,140,bet,<30,0
50,20,140,gaming,30-50,0
30,10,30,bet,<30,0
60,10,120,gaming,50+,1
40,10,100,bet,<30,0
50,10,90,gaming,30-50,0
80,0,150,bet,<30,0
40,30,100,gaming,30-50,0
30,20,140,bet,<30,0
60,20,110,gaming,<30,0
90,20,150,gaming,30-50,0
40,20,70,gaming,30-50,0
60,10,40,bet,<30,0
80,10,80,gaming,<30,1
60,20,60,bet,<30,0
40,NA,150,gaming,<30,1
10,10,40,gaming,30-50,1
10,20,70,gaming,<30,1
80,20,60,bet,30-50,0
60,10,100,bet,30-50,0
60,20,90,bet,30-50,0
70,0,40,gaming,30-50,0
20,30,80,gaming,30-50,0
40,20,80,gaming,<30,1
60,30,380,gaming,30-50,0
60,30,130,bet,50+,0
70,30,190,bet,<30,1
60,10,120,bet,<30,0
20,10,40,bet,<30,1
60,10,110,gaming,30-50,0
40,40,140,bet,<30,0
50,20,140,gaming,30-50,0
30,20,60,bet,<30,0
60,10,90,gaming,<30,1
70,10,60,gaming,30-50,0
60,40,610,bet,30-50,1
40,30,80,gaming,50+,0
60,20,80,bet,<30,0
80,30,80,gaming,30-50,0
60,10,120,bet,30-50,0
70,10,140,bet,30-50,0
60,NA,30,bet,<30,0
60,30,110,bet,50+,0
30,10,120,bet,50+,0
30,20,60,bet,50+,0
30,40,30,bet,50+,1
20,20,20,bet,<30,0
60,30,130,bet,30-50,0
60,10,80,gaming,<30,0
60,30,140,gaming,<30,1
50,30,80,gaming,<30,0
40,10,80,bet,30-50,0
100,10,160,gaming,<30,0
60,20,110,gaming,50+,0
40,10,50,bet,50+,0
50,20,0,gaming,30-50,0
50,10,110,gaming,30-50,0
50,20,110,gaming,50+,0
70,20,150,gaming,<30,0
60,530,60,bet,<30,0
60,0,90,gaming,30-50,0
20,30,60,bet,<30,0
30,30,50,gaming,30-50,0
40,10,30,bet,30-50,0
70,NA,0,gaming,<30,0
50,10,20,gaming,50+,1
40,20,120,gaming,<30,1
40,10,80,gaming,<30,1
40,30,60,bet,<30,0
40,0,30,gaming,30-50,0
50,10,30,bet,<30,1
60,0,70,gaming,50+,0
40,30,50,bet,<30,0
60,NA,20,gaming,50+,0
40,10,0,gaming,50+,0
90,20,140,bet,<30,0
40,30,30,gaming,<30,0
50,20,60,bet,50+,1
30,10,110,gaming,<30,1
60,0,180,bet,50+,0
40,40,0,gaming,<30,1
70,20,90,bet,30-50,0
100,10,130,bet,50+,1
60,20,70,gaming,30-50,0
40,20,50,gaming,30-50,0
70,10,120,gaming,50+,1
40,10,40,bet,<30,0
60,10,90,bet,30-50,0
40,20,90,bet,50+,0
60,0,50,gaming,30-50,0
50,30,630,gaming,<30,1
50,20,10,bet,30-50,0
30,20,100,bet,30-50,0
60,10,130,bet,<30,0
50,50,90,gaming,<30,1
50,20,120,bet,30-50,0
80,NA,100,gaming,30-50,0
80,30,160,bet,<30,1
70,10,90,gaming,50+,0
80,10,140,bet,30-50,0
20,20,110,gaming,30-50,1
70,20,150,bet,30-50,1
30,10,30,bet,<30,1
30,20,80,bet,30-50,0
20,10,90,bet,<30,0
30,20,70,gaming,<30,1
80,0,150,bet,<30,1
50,30,110,bet,<30,1
80,10,190,bet,<30,0
30,20,90,gaming,<30,0
50,30,100,bet,50+,0
60,10,90,gaming,50+,0
50,10,30,bet,30-50,0
60,20,70,gaming,30-50,0
30,NA,30,gaming,<30,0
50,40,160,bet,<30,0
60,10,90,bet,30-50,0
50,10,110,bet,50+,0
30,20,10,gaming,50+,1
40,10,80,bet,30-50,0
40,20,70,gaming,30-50,1
60,0,30,gaming,50+,0
30,30,100,bet,<30,1
60,20,100,bet,30-50,0
70,30,60,bet,<30,0
70,30,130,gaming,30-50,0
50,30,170,gaming,<30,0
20,20,80,gaming,30-50,0
30,10,60,gaming,30-50,1
30,10,70,gaming,30-50,0
90,30,190,gaming,50+,1
50,20,140,bet,50+,1
60,20,80,gaming,50+,0
30,20,60,gaming,<30,1
20,20,10,bet,<30,0
40,NA,50,bet,30-50,0
70,20,110,gaming,30-50,0
20,30,40,bet,<30,0
20,40,20,bet,<30,1
50,10,120,bet,50+,0
60,10,130,bet,<30,0
10,10,0,bet,<30,1
50,30,100,gaming,30-50,0
70,0,150,gaming,<30,0
60,20,90,bet,<30,1
30,40,30,gaming,<30,1
40,20,40,gaming,<30,1
100,20,170,bet,<30,0
20,10,40,bet,30-50,1
60,30,150,bet,50+,0
30,30,70,gaming,<30,0
50,10,90,bet,<30,0
20,20,80,gaming,30-50,0
30,30,80,gaming,<30,1
30,20,40,gaming,<30,1
40,20,0,gaming,50+,0
90,0,150,gaming,<30,0
50,20,110,bet,30-50,0
20,20,100,bet,30-50,0
70,NA,80,gaming,50+,1
60,0,100,bet,<30,0
30,30,70,gaming,<30,0
50,30,80,gaming,<30,1
40,10,30,gaming,30-50,0
0,30,0,gaming,<30,1
30,10,0,gaming,<30,0
10,20,90,gaming,<30,0
50,10,90,gaming,<30,0
30,30,40,gaming,<30,1
70,0,60,bet,<30,0
0,20,0,gaming,30-50,0
30,10,30,bet,<30,0
60,30,70,gaming,<30,1
20,20,0,gaming,<30,0
10,10,0,bet,30-50,0
60,700,110,gaming,<30,0
20,30,20,bet,50+,1
40,20,50,gaming,50+,1
30,10,100,bet,30-50,0
40,0,150,gaming,<30,0
40,40,0,gaming,50+,1
40,20,60,bet,50+,0
80,10,1330,gaming,<30,1
60,20,80,gaming,30-50,1
40,20,50,bet,30-50,0
50,20,90,bet,<30,0
40,10,40,gaming,50+,1
80,10,120,gaming,<30,0
50,20,1190,bet,<30,0
40,30,30,gaming,<30,0
80,20,90,bet,30-50,0
50,20,10,bet,<30,0
30,20,100,gaming,30-50,0
50,10,120,gaming,50+,0
60,50,90,bet,<30,0
60,20,140,gaming,50+,1
60,20,80,bet,<30,1
60,320,130,gaming,<30,0
60,10,80,gaming,<30,0
40,20,100,bet,30-50,0
40,20,120,gaming,<30,0
20,20,100,bet,30-50,0
60,0,60,gaming,<30,0
40,20,90,gaming,<30,0
50,0,110,bet,50+,1
80,10,120,bet,30-50,0
70,0,140,gaming,30-50,0
60,460,120,bet,<30,0
70,10,180,gaming,30-50,1
50,20,1160,bet,<30,1
70,30,120,bet,30-50,0
70,10,100,gaming,30-50,0
50,10,30,bet,50+,0
20,20,30,bet,<30,0
50,30,50,bet,30-50,0
70,30,170,bet,<30,0
90,10,1160,bet,<30,1
40,10,110,gaming,<30,0
40,20,210,bet,<30,0
70,10,110,bet,50+,1
40,NA,70,gaming,<30,1
50,0,20,bet,30-50,0
60,20,120,gaming,30-50,1
80,20,110,gaming,<30,0
60,30,40,bet,30-50,0
60,30,130,bet,50+,0
60,30,170,gaming,30-50,0
80,10,150,gaming,<30,1
60,10,80,gaming,<30,1
40,10,90,gaming,<30,1
30,40,140,bet,<30,0
60,20,150,bet,<30,0
40,20,60,gaming,50+,1
30,20,60,gaming,50+,1
40,20,20,bet,30-50,0
50,40,60,bet,<30,0
40,30,90,gaming,<30,0
60,20,80,gaming,<30,0
50,30,50,gaming,<30,0
30,10,90,bet,<30,0
50,10,120,gaming,<30,0
60,0,30,bet,<30,0
30,30,90,bet,<30,0
90,0,170,bet,<30,0
30,20,60,gaming,30-50,1
60,30,60,bet,30-50,0
60,20,60,bet,30-50,0
30,30,100,bet,30-50,0
20,10,40,gaming,<30,0
50,30,140,gaming,<30,0
40,30,80,gaming,30-50,0
40,10,70,gaming,50+,0
40,20,110,gaming,<30,1
10,30,60,gaming,<30,1
30,20,40,gaming,<30,0
20,20,0,bet,<30,0
10,10,70,gaming,<30,1
40,20,100,bet,30-50,0
50,20,130,bet,<30,0
60,30,70,bet,50+,1
50,10,90,gaming,50+,0
80,30,120,bet,50+,0
70,30,90,gaming,<30,0
40,10,20,bet,<30,1
40,30,0,bet,<30,0
50,10,150,gaming,50+,1
60,10,150,bet,<30,1
20,20,60,bet,<30,1
10,30,30,gaming,<30,0
60,0,50,gaming,<30,0
40,10,10,gaming,30-50,0
70,0,70,gaming,<30,0
70,20,80,gaming,50+,0
30,20,0,bet,50+,0
60,10,0,bet,30-50,0
40,20,90,bet,<30,0
60,30,50,bet,<30,0
50,20,60,bet,<30,0
30,10,110,bet,<30,0
50,0,160,gaming,<30,0
40,NA,0,bet,50+,0
70,20,90,bet,<30,0
40,10,70,gaming,<30,0
40,20,60,bet,<30,0
60,20,70,bet,30-50,0
30,20,780,bet,30-50,0
20,10,20,gaming,<30,1
60,10,90,gaming,<30,0
50,20,100,bet,50+,0
60,0,50,bet,<30,1
30,260,50,gaming,50+,1
10,20,0,bet,30-50,0
60,20,130,gaming,30-50,0
10,20,80,bet,<30,1
50,50,80,gaming,30-50,1
20,20,960,bet,30-50,0
40,NA,70,gaming,<30,0
80,30,160,bet,<30,0
30,NA,50,gaming,50+,0
60,20,1190,gaming,<30,1
70,10,150,gaming,30-50,0
40,20,130,gaming,50+,0
50,10,50,bet,<30,0
40,20,90,bet,<30,0
20,10,80,bet,50+,0
40,20,80,bet,30-50,0
50,10,120,bet,<30,0
40,30,110,gaming,<30,1
10,20,120,bet,<30,0
50,20,110,bet,<30,0
30,30,90,gaming,<30,0
40,10,70,gaming,30-50,0
50,10,30,bet,30-50,0
0,20,10,gaming,50+,0
100,20,100,bet,30-50,1
90,30,190,bet,<30,0
70,10,100,bet,50+,1
40,10,100,gaming,30-50,0
70,20,50,gaming,<30,0
50,10,90,gaming,<30,0
30,20,60,bet,<30,1
80,0,50,gaming,<30,0
50,30,110,gaming,<30,0
60,20,90,gaming,30-50,0
60,30,50,bet,30-50,0
30,30,100,bet,<30,0
20,30,140,gaming,<30,0
50,10,110,gaming,<30,0
30,10,60,bet,<30,1
60,10,110,gaming,30-50,0
70,30,170,bet,<30,0
0,30,90,gaming,30-50,0
60,20,90,bet,50+,0
80,10,110,bet,30-50,0
90,10,70,gaming,30-50,1
40,40,50,gaming,<30,0
80,20,1290,bet,<30,1
50,30,70,bet,50+,0
10,40,0,bet,50+,0
50,10,110,bet,<30,0
50,10,130,gaming,50+,1
30,10,0,bet,50+,0
50,30,100,bet,<30,0
40,0,120,bet,30-50,0
40,20,70,bet,<30,0
60,30,60,gaming,<30,0
70,20,70,gaming,30-50,0
70,20,140,bet,<30,0
40,10,60,gaming,<30,1
50,30,130,bet,<30,0
90,20,120,bet,30-50,0
20,10,490,gaming,<30,1
30,20,100,gaming,50+,1
40,20,90,gaming,50+,0
50,10,60,gaming,<30,1
40,20,0,gaming,<30,1
40,10,100,bet,50+,0
80,20,140,gaming,<30,0
50,20,130,gaming,<30,0
80,NA,90,bet,<30,1
40,10,80,gaming,30-50,0
60,30,1150,bet,<30,1
30,30,60,bet,30-50,0
60,10,50,bet,50+,0
90,20,0,bet,30-50,0
60,10,30,gaming,30-50,0
80,10,160,bet,<30,1
40,10,80,gaming,30-50,1
70,20,650,bet,<30,1
60,0,50,gaming,30-50,0
70,10,40,gaming,30-50,0
50,10,50,bet,<30,0
50,30,60,bet,<30,0
50,20,10,gaming,<30,0
50,10,0,gaming,<30,0
70,20,120,bet,30-50,1
40,30,30,bet,30-50,0
40,20,50,gaming,<30,0
30,10,100,gaming,<30,1
70,0,180,bet,<30,0
30,40,0,bet,<30,0
10,20,30,gaming,50+,1
40,10,60,bet,50+,0
50,20,60,bet,<30,0
40,20,50,bet,50+,0
40,20,90,bet,<30,0
50,10,60,bet,30-50,0
70,10,100,gaming,<30,1
30,20,90,bet,30-50,0
50,0,40,gaming,30-50,0
20,30,30,bet,<30,0
50,20,10,bet,50+,1
50,20,930,bet,50+,1
70,10,130,gaming,30-50,0
70,40,100,gaming,<30,0
60,20,130,gaming,<30,0
50,20,70,gaming,<30,1
50,30,130,bet,<30,0
20,10,450,bet,<30,0
60,20,110,gaming,<30,1
20,20,110,bet,<30,0
60,210,150,gaming,<30,0
10,10,10,gaming,50+,1
60,10,110,bet,<30,1
20,10,80,gaming,50+,0
50,10,80,bet,<30,1
80,0,150,bet,<30,0
30,30,90,gaming,50+,1
60,20,180,gaming,<30,0
80,20,130,bet,<30,0
50,30,100,gaming,<30,1
40,NA,70,bet,30-50,0
30,10,10,bet,50+,1
50,20,50,gaming,50+,0
70,20,70,gaming,<30,0
40,40,140,bet,30-50,0
50,10,80,gaming,30-50,0
30,10,100,gaming,30-50,0
40,20,20,gaming,<30,0
40,10,80,bet,30-50,0
60,20,90,gaming,30-50,0
40,0,10,bet,<30,0
80,20,140,bet,<30,0
60,20,100,bet,50+,1
50,30,30,bet,50+,0
50,NA,120,bet,<30,0
40,30,1580,bet,<30,1
70,10,130,gaming,<30,1
50,NA,70,gaming,50+,0
40,10,90,bet,<30,1
40,40,140,gaming,30-50,0
50,20,140,bet,<30,0
30,20,50,gaming,30-50,1
50,10,80,gaming,30-50,0
30,20,20,gaming,<30,0
60,40,70,gaming,30-50,0
30,30,80,bet,50+,0
50,30,70,gaming,<30,1
40,40,310,gaming,<30,0
70,10,130,gaming,<30,0
70,10,140,bet,<30,0
60,0,30,bet,<30,0
40,30,100,gaming,50+,0
70,0,150,bet,<30,0
70,20,100,gaming,<30,1
70,30,70,gaming,<30,0
60,20,60,bet,<30,0
60,20,140,bet,30-50,0
90,10,100,bet,<30,0
60,30,150,gaming,50+,0
50,30,80,gaming,50+,0
60,10,100,bet,50+,0
60,20,130,gaming,30-50,1
60,20,110,bet,30-50,0
50,150,50,bet,<30,0
40,20,0,bet,50+,1
70,0,130,bet,<30,0
20,20,80,bet,<30,0
70,20,150,gaming,<30,0
60,30,60,gaming,<30,0
50,10,80,bet,<30,0
60,30,100,bet,<30,0
40,30,70,gaming,<30,1
60,10,50,bet,<30,1
60,20,0,bet,30-50,0
80,0,50,gaming,50+,0
50,10,130,gaming,30-50,0
60,10,100,gaming,<30,0
80,20,90,bet,50+,1
70,0,60,bet,<30,0
30,20,10,gaming,<30,1
40,10,40,bet,<30,0
40,30,50,bet,<30,1
70,20,380,bet,<30,0
50,10,0,bet,<30,0
20,160,70,bet,<30,1
80,30,70,gaming,<30,0
20,20,30,bet,50+,0
60,10,140,gaming,<30,1
70,0,1940,gaming,50+,1
60,40,0,gaming,<30,1
80,10,100,bet,30-50,0
50,10,70,gaming,<30,0
0,20,10,gaming,50+,1
80,10,90,gaming,<30,0
40,20,80,bet,<30,1
30,10,40,bet,<30,0
60,10,100,bet,<30,1
50,NA,100,bet,<30,0
40,0,30,bet,50+,1
30,NA,420,bet,<30,0
60,10,20,gaming,30-50,0
70,20,130,bet,<30,0
40,20,110,bet,<30,0
60,40,100,bet,30-50,0
40,20,110,bet,<30,1
60,20,80,bet,30-50,0
50,240,130,gaming,30-50,0
20,10,40,gaming,30-50,0
70,20,130,bet,<30,0
50,20,140,gaming,30-50,1
80,20,170,gaming,<30,1
60,0,70,bet,30-50,1
10,20,70,bet,50+,1
50,0,110,gaming,30-50,0
70,10,100,gaming,<30,0
0,10,70,gaming,30-50,0
20,30,80,gaming,30-50,0
60,20,170,gaming,30-50,0
60,20,110,bet,<30,0
50,30,110,gaming,30-50,0
70,10,100,gaming,<30,0
30,10,10,gaming,<30,1
70,20,70,gaming,30-50,0
60,20,60,gaming,<30,0
60,40,160,gaming,<30,0
50,10,80,gaming,30-50,0
40,10,100,gaming,<30,0
60,20,40,bet,30-50,0
20,10,530,gaming,50+,0
60,20,100,gaming,<30,0
70,0,40,gaming,30-50,0
50,30,110,gaming,<30,1
90,260,130,gaming,30-50,0
50,30,30,bet,<30,0
40,30,860,gaming,<30,1
30,30,140,bet,30-50,0
40,10,110,gaming,<30,0
40,10,70,gaming,30-50,0
80,0,120,bet,<30,0
40,40,140,bet,<30,0
60,170,150,bet,30-50,0
20,20,50,bet,<30,0
40,20,70,bet,<30,0
80,10,60,bet,30-50,0
50,40,60,gaming,50+,0
30,30,70,bet,<30,0
60,20,80,gaming,30-50,0
50,30,50,gaming,<30,1
60,10,1120,gaming,<30,1
60,10,140,bet,30-50,0
50,10,20,bet,50+,0
90,20,140,bet,30-50,0
30,10,110,bet,50+,0
20,20,50,bet,50+,0
40,40,40,gaming,30-50,0
40,20,40,bet,<30,0
50,30,130,bet,30-50,0
60,10,80,gaming,<30,0
40,30,130,gaming,50+,0
70,30,100,bet,30-50,0
50,10,80,bet,30-50,0
40,120,110,gaming,30-50,0
50,20,100,bet,<30,0
50,10,60,bet,30-50,0
40,20,0,gaming,<30,0
80,0,140,gaming,<30,0
30,20,90,gaming,30-50,0
70,20,150,bet,30-50,0
30,30,40,gaming,<30,0
40,10,70,gaming,30-50,0
30,30,70,gaming,30-50,1
50,30,80,gaming,50+,0
70,0,60,gaming,<30,0
60,20,0,bet,<30,0
40,10,10,gaming,<30,0
50,NA,140,gaming,30-50,1
70,NA,110,gaming,50+,0
50,30,70,bet,30-50,0
30,0,20,bet,30-50,0
50,10,20,bet,<30,0
50,10,50,bet,<30,0
10,30,20,bet,30-50,0
20,20,0,gaming,<30,1
50,10,0,bet,30-50,0
60,20,100,bet,30-50,1
40,30,30,bet,<30,0
60,20,70,gaming,30-50,0
30,10,110,gaming,<30,0
50,0,160,bet,30-50,0
30,40,0,bet,30-50,0
40,20,70,gaming,50+,0
60,10,90,gaming,30-50,1
40,20,60,gaming,30-50,0
50,20,60,gaming,<30,0
50,20,100,bet,<30,0
70,10,690,gaming,30-50,1
60,10,100,bet,50+,0
40,NA,90,gaming,30-50,0
60,0,50,gaming,<30,0
50,30,60,gaming,<30,0
60,10,30,bet,<30,1
50,20,1330,gaming,<30,1
50,10,1080,gaming,<30,1
80,40,110,gaming,50+,1
70,20,150,gaming,<30,1
30,20,50,gaming,<30,0
70,30,150,bet,30-50,0
30,10,580,gaming,50+,1
0,20,60,bet,<30,1
40,NA,130,bet,50+,0
70,20,160,gaming,<30,0
30,10,340,gaming,30-50,0
50,10,110,gaming,50+,0
60,0,120,bet,<30,0
80,10,120,gaming,50+,1
40,10,100,bet,50+,0
90,20,150,gaming,30-50,1
80,10,190,gaming,<30,1
40,20,100,bet,<30,0
50,NA,100,gaming,30-50,1
50,10,800,bet,<30,0
30,10,10,bet,<30,0
40,20,50,gaming,<30,1
40,NA,40,bet,30-50,0
80,30,180,gaming,50+,1
40,10,70,bet,30-50,0
70,10,130,gaming,<30,0
60,20,50,bet,50+,0
60,10,100,gaming,<30,1
40,20,80,gaming,<30,0
60,0,20,bet,<30,0
60,20,130,gaming,30-50,1
80,20,110,bet,<30,0
50,30,40,gaming,30-50,1
50,30,120,bet,50+,0
40,NA,160,bet,<30,0
10,20,80,gaming,30-50,0
50,10,70,gaming,30-50,0
30,10,840,gaming,30-50,1
50,NA,150,gaming,<30,1
20,20,110,bet,<30,0
60,20,90,gaming,30-50,0
80,10,110,bet,<30,1
60,10,50,gaming,<30,1
80,40,90,gaming,30-50,1
80,20,120,bet,<30,0
70,20,90,gaming,50+,1
40,40,30,gaming,30-50,0
10,10,80,bet,30-50,1
70,0,140,bet,<30,0
80,0,50,bet,50+,0
70,30,130,gaming,50+,0
40,0,120,gaming,<30,1
30,20,60,gaming,<30,1
60,30,50,bet,30-50,0
40,20,40,gaming,<30,1
100,20,1690,gaming,30-50,1
40,10,50,gaming,<30,0
50,30,130,bet,<30,0
60,30,90,gaming,50+,0
20,10,60,gaming,<30,1
60,20,130,bet,<30,0
50,20,90,gaming,<30,0
80,10,80,bet,<30,1
60,20,10,bet,30-50,0
60,10,110,bet,30-50,0
50,20,110,gaming,50+,0
30,170,1220,gaming,30-50,0
40,30,40,gaming,30-50,0
70,0,100,bet,<30,0
50,30,90,bet,<30,1
40,30,60,bet,<30,0
60,10,40,gaming,<30,0
70,20,0,bet,50+,0
0,10,0,bet,<30,0
60,10,150,gaming,30-50,0
40,10,80,bet,30-50,1
70,20,80,gaming,<30,1
40,0,260,gaming,50+,0
20,20,0,bet,<30,1
40,10,50,gaming,30-50,1
10,NA,20,bet,<30,1
60,410,20,gaming,<30,1
60,0,0,gaming,<30,0
40,20,90,gaming,30-50,0
70,30,70,gaming,<30,0
70,20,70,bet,<30,0
70,0,150,bet,30-50,0
100,0,210,bet,<30,0
40,40,0,bet,50+,0
60,20,80,gaming,50+,1
50,10,80,gaming,<30,0
70,20,80,gaming,<30,0
80,10,100,bet,<30,0
80,10,120,bet,<30,1
50,10,50,bet,30-50,0
80,10,110,gaming,<30,0
50,NA,110,gaming,<30,0
80,0,70,gaming,30-50,0
20,30,30,gaming,<30,0
0,20,0,bet,50+,1
80,10,150,bet,50+,0
30,20,100,bet,50+,0
50,50,90,bet,30-50,0
70,20,140,bet,<30,0
40,20,60,gaming,30-50,1
30,30,110,bet,30-50,0
50,10,70,bet,50+,0
60,20,120,bet,<30,0
30,20,120,gaming,<30,0
70,20,1510,gaming,<30,1
30,10,30,gaming,30-50,0
70,10,120,gaming,<30,0
60,0,130,gaming,<30,1
40,20,70,bet,<30,0
40,10,100,gaming,30-50,0
50,30,110,gaming,50+,1
50,20,160,gaming,50+,0
0,30,50,bet,30-50,1
40,30,90,gaming,<30,0
30,20,60,gaming,50+,0
50,10,30,bet,<30,0
60,20,70,gaming,<30,0
40,30,40,bet,50+,1
20,40,130,gaming,<30,0
50,10,80,gaming,<30,0
20,20,90,gaming,<30,1
80,NA,60,bet,<30,1
70,10,110,gaming,30-50,1
50,20,80,gaming,30-50,1
80,0,40,bet,<30,0
10,30,70,gaming,<30,1
50,20,90,gaming,50+,0
50,30,40,bet,50+,1
30,30,100,bet,50+,0
70,30,180,gaming,30-50,0
70,10,130,gaming,<30,0
70,10,100,gaming,30-50,0
80,0,130,bet,<30,1
60,40,160,gaming,<30,1
90,20,180,gaming,<30,0
40,NA,60,bet,<30,0
90,10,120,bet,50+,1
20,20,0,gaming,50+,1
100,30,110,gaming,30-50,0
90,20,130,gaming,50+,1
0,30,10,bet,50+,0
40,40,400,gaming,30-50,0
70,10,130,gaming,50+,0
20,10,90,gaming,<30,1
80,0,50,gaming,<30,0
70,30,120,gaming,<30,0
60,0,140,bet,<30,1
70,20,100,bet,<30,0
40,30,40,gaming,<30,1
30,20,30,gaming,30-50,0
50,30,130,bet,30-50,0
70,10,90,bet,30-50,0
70,30,1360,gaming,50+,1
50,30,80,bet,<30,0
50,10,90,bet,<30,0
70,20,140,bet,50+,0
40,20,80,bet,<30,0
90,10,90,gaming,30-50,0
70,20,20,gaming,<30,0
30,10,90,gaming,<30,0
30,20,90,gaming,50+,1
50,20,130,gaming,<30,1
30,30,40,gaming,30-50,0
20,10,60,bet,<30,1
0,30,30,gaming,<30,1
30,30,50,bet,50+,1
20,10,10,gaming,30-50,1
30,30,0,gaming,<30,1
120,0,90,bet,30-50,0
50,10,130,bet,30-50,1
30,20,70,bet,30-50,1
70,20,80,bet,<30,1
30,0,20,bet,<30,1
60,10,40,bet,30-50,0
60,0,70,gaming,<30,1
30,30,40,bet,<30,0
40,NA,10,bet,50+,1
50,10,0,bet,<30,1
50,20,100,bet,50+,1
70,30,60,bet,<30,0
50,20,60,gaming,<30,1
30,10,100,gaming,30-50,0
30,0,150,bet,50+,1
80,40,10,gaming,30-50,0
70,20,90,gaming,<30,0
30,10,520,bet,<30,0
40,20,50,bet,50+,1
80,10,90,gaming,30-50,0
80,10,120,gaming,50+,1
50,10,60,bet,<30,0
60,10,90,gaming,30-50,0
90,20,150,bet,<30,0
30,0,20,bet,30-50,0
